2019-05-19T00:00:00,32.0
2019-05-20T00:00:00,28.0
2019-05-21T00:00:00,44.0
2019-05-22T00:00:00,46.0
2019-05-23T00:00:00,26.0
2019-05-24T00:00:00,36.0
2019-05-25T00:00:00,36.0
2019-05-26T00:00:00,34.0
2019-05-27T00:00:00,44.0
2019-05-28T00:00:00,28.0
2019-05-29T00:00:00,58.0
2019-05-30T00:00:00,54.0
2019-05-31T00:00:00,26.0
2019-06-01T00:00:00,46.0
2019-06-02T00:00:00,66.0
2019-06-03T00:00:00,84.0
2019-06-04T00:00:00,50.0
2019-06-05T00:00:00,23.0
2019-06-06T00:00:00,22.0
2019-06-07T00:00:00,9.0
2019-06-08T00:00:00,20.0
2019-06-09T00:00:00,23.0
2019-06-10T00:00:00,25.0
2019-06-11T00:00:00,29.0
2019-06-12T00:00:00,36.0
2019-06-13T00:00:00,40.0
2019-06-14T00:00:00,28.0
2019-06-15T00:00:00,31.0
2019-06-16T00:00:00,41.0
2019-06-17T00:00:00,35.0
2019-06-18T00:00:00,41.0
2019-06-19T00:00:00,45.0
2019-06-20T00:00:00,45.0
